City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
377,Muisne,EC,2022-02-15 22:54:04,0.6,-80.0333,82.51,87,96,7.31
378,Nyrob,RU,2022-02-15 22:54:04,60.733,56.7202,18.07,97,100,4.38
379,Narrabri,AU,2022-02-15 22:54:04,-30.3167,149.7833,74.52,56,0,4.61
380,Kapoeta,SS,2022-02-15 22:54:05,4.7717,33.5903,83.35,28,82,3.53
381,Rio Grande,BR,2022-02-15 22:54:05,-32.035,-52.0986,70.88,69,0,10.89
382,Isangel,VU,2022-02-15 22:52:47,-19.55,169.2667,82.51,83,40,2.3
383,Norman Wells,CA,2022-02-15 22:54:05,65.282,-126.8329,-21.96,63,20,3.44
384,Katsuura,JP,2022-02-15 22:54:06,35.1333,140.3,41.18,62,0,19.39
385,Avera,US,2022-02-15 22:54:06,33.194,-82.5271,62.11,48,52,5.46
386,Hualmay,PE,2022-02-15 22:54:06,-11.0964,-77.6139,73.06,74,57,12.3
387,Launceston,AU,2022-02-15 22:54:07,-41.45,147.1667,67.64,75,75,2.3
388,Madison,US,2022-02-15 22:54:07,34.7334,-86.5667,65.62,27,0,12.66
389,Shubarshi,KZ,2022-02-15 22:54:07,48.5872,57.1869,11.64,99,95,6.73
390,Karakol,KG,2022-02-15 22:54:08,42.4907,78.3936,14.29,85,100,5.77
391,Bonavista,CA,2022-02-15 22:54:08,48.6499,-53.1147,16.12,64,100,20.09
392,Kapelle,FR,2022-02-15 22:54:08,50.9998,2.3585,49.1,96,100,10.0
393,Tecolutilla,MX,2022-02-15 22:54:08,18.2833,-93.3167,75.94,83,89,8.5
394,Filadelfia,US,2022-02-15 22:49:45,39.9523,-75.1638,32.05,41,0,3.0
395,Ulladulla,AU,2022-02-15 22:54:09,-35.35,150.4667,79.88,57,1,10.07
396,Westport,US,2022-02-15 22:54:09,41.1415,-73.3579,29.19,44,50,3.0
397,Collierville,US,2022-02-15 22:53:16,35.042,-89.6645,67.75,53,0,8.86
398,Kieta,PG,2022-02-15 22:54:10,-6.2167,155.6333,77.27,92,100,6.04
399,Samarai,PG,2022-02-15 22:54:10,-10.6167,150.6667,83.12,77,99,6.22
400,Chapais,CA,2022-02-15 22:54:11,49.7834,-74.8492,-2.42,92,100,5.03
401,Yulara,AU,2022-02-15 22:54:11,-25.2406,130.9889,76.84,53,21,9.22
402,Mwingi,KE,2022-02-15 22:54:12,-0.9344,38.0601,67.84,60,100,1.01
403,Tshikapa,CD,2022-02-15 22:54:12,-6.4167,20.8,70.75,95,100,1.7
404,Santa Helena De Goias,BR,2022-02-15 22:54:12,-17.8136,-50.5969,76.69,77,59,2.06
405,Okha,RU,2022-02-15 22:54:13,53.5739,142.9478,-2.4,97,100,15.1
406,Melilla,ES,2022-02-15 22:54:13,35.2937,-2.9383,52.18,54,0,3.44
407,Khasan,RU,2022-02-15 22:54:13,42.4308,130.6434,12.76,66,100,25.99
408,Dong Hoi,VN,2022-02-15 22:53:30,17.4833,106.6,66.25,92,100,4.94
409,Mangrol,IN,2022-02-15 22:54:14,21.1167,70.1167,67.1,73,1,9.73
410,Acarau,BR,2022-02-15 22:54:14,-2.8856,-40.12,80.4,73,46,13.56
411,Rzhev,RU,2022-02-15 22:54:14,56.2624,34.3282,24.37,88,46,11.63
412,Coquimbo,CL,2022-02-15 22:55:22,-29.9533,-71.3436,69.53,64,0,13.8
413,Pachora,IN,2022-02-15 22:55:22,20.6667,75.35,68.29,45,0,2.17
414,Nizhneudinsk,RU,2022-02-15 22:55:22,54.9076,99.0276,-2.69,98,100,2.26
415,Pontes E Lacerda,BR,2022-02-15 22:55:23,-15.2261,-59.3353,75.61,95,100,1.34
416,Srandakan,ID,2022-02-15 22:55:23,-7.9386,110.2506,61.74,91,53,3.09
417,Christchurch,NZ,2022-02-15 22:55:23,-43.5333,172.6333,66.47,75,75,8.05
418,Le Port,RE,2022-02-15 22:55:24,-20.9373,55.2919,78.76,81,8,4.47
419,Jizan,SA,2022-02-15 22:55:24,17.3333,42.6667,77.94,76,6,6.31
420,Acapulco,MX,2022-02-15 22:55:24,16.8634,-99.8901,83.3,62,1,9.17
421,Aranda De Duero,ES,2022-02-15 22:55:25,41.6704,-3.6892,37.94,84,98,9.17
422,Oakham,GB,2022-02-15 22:55:25,52.6667,-0.7333,46.38,93,100,11.39
423,Ketou,BJ,2022-02-15 22:55:26,7.3633,2.5998,80.65,75,3,5.84
424,Qandala,SO,2022-02-15 22:55:26,11.472,49.8728,72.63,47,30,2.55
425,Itarema,BR,2022-02-15 22:55:26,-2.9248,-39.9167,80.28,72,47,12.35
426,Meulaboh,ID,2022-02-15 22:55:27,4.1363,96.1285,76.66,87,100,5.97
427,Zaozerne,UA,2022-02-15 22:55:27,45.1582,33.2787,39.78,67,84,7.38
428,Weligama,LK,2022-02-15 22:55:28,5.9667,80.4167,74.43,88,91,1.57
429,Nioki,CD,2022-02-15 22:55:28,-2.7167,17.6833,73.4,79,97,4.0
430,Voh,NC,2022-02-15 22:55:28,-20.9667,164.7,83.84,74,32,3.49
431,Ijui,BR,2022-02-15 22:55:29,-28.3878,-53.9147,84.22,30,0,9.26
432,Chililabombwe,ZM,2022-02-15 22:55:29,-12.3648,27.8229,61.29,97,95,2.04
433,Preobrazheniye,RU,2022-02-15 22:55:29,42.9019,133.9064,22.39,73,100,15.3
434,Vanimo,PG,2022-02-15 22:55:30,-2.6741,141.3028,78.42,87,100,2.84
435,Dosso,NE,2022-02-15 22:55:30,13.049,3.1937,79.95,13,2,8.1
436,Moose Factory,CA,2022-02-15 22:55:30,51.2585,-80.6094,1.4,51,0,11.5
437,Lorengau,PG,2022-02-15 22:55:31,-2.0226,147.2712,82.87,74,97,5.12
438,Palmer,US,2022-02-15 22:55:31,42.1584,-72.3287,26.15,41,40,8.05
439,Jalostotitlan,MX,2022-02-15 22:55:31,21.2,-102.4667,77.09,17,4,13.09
440,Abnub,EG,2022-02-15 22:55:31,27.2696,31.1511,52.02,59,12,14.7
441,Faya,SA,2022-02-15 22:55:32,18.3851,42.4509,57.72,88,4,3.18
442,Suntar,RU,2022-02-15 22:55:32,62.1444,117.6319,-25.11,100,99,1.7
443,Pattani,TH,2022-02-15 22:55:33,6.75,100.4167,80.49,98,68,2.44
444,Vestmannaeyjar,IS,2022-02-15 22:55:33,63.4427,-20.2734,36.27,55,87,13.96
445,Turinsk,RU,2022-02-15 22:55:34,58.0458,63.696,4.86,97,93,6.24
446,Chaoyang,CN,2022-02-15 22:55:34,41.5703,120.4586,0.18,77,0,5.17
447,Inuvik,CA,2022-02-15 22:55:34,68.3499,-133.7218,-21.14,69,0,4.61
448,Altay,CN,2022-02-15 22:55:35,47.8667,88.1167,1.96,78,82,7.74
449,Lakheri,IN,2022-02-15 22:55:35,25.6667,76.1667,57.65,41,0,3.2
450,Puerto Baquerizo Moreno,EC,2022-02-15 22:55:35,-0.9,-89.6,83.39,65,20,13.8
451,Ayagoz,KZ,2022-02-15 22:55:35,47.9714,80.4392,-8.9,100,100,5.23
452,Kiunga,PG,2022-02-15 22:55:36,-6.1219,141.2906,76.62,92,99,1.01
453,Shingu,JP,2022-02-15 22:55:36,33.7333,135.9833,40.91,60,7,13.42
454,Tonota,BW,2022-02-15 22:55:37,-21.4833,27.4833,65.98,69,0,7.67
455,Sobolevo,RU,2022-02-15 22:55:37,54.4299,31.8996,23.02,91,98,10.6
456,Nong Khai,TH,2022-02-15 22:55:38,17.9167,103.0833,74.03,65,52,5.41
457,Yerbogachen,RU,2022-02-15 22:55:38,61.2767,108.0108,-16.71,100,96,2.64
458,Shasta Lake,US,2022-02-15 22:55:38,40.6804,-122.3708,63.93,24,0,6.38
459,Nhamunda,BR,2022-02-15 22:56:39,-2.1861,-56.7131,72.54,99,100,2.1
460,Turayf,SA,2022-02-15 22:56:39,31.6725,38.6637,44.85,76,0,9.22
461,Warrnambool,AU,2022-02-15 22:56:39,-38.3833,142.4833,60.82,67,100,2.44
462,Port Augusta,AU,2022-02-15 22:56:40,-32.5,137.7667,68.14,60,100,19.51
463,Piet Retief,ZA,2022-02-15 22:56:40,-27.0071,30.8132,60.58,96,54,1.63
464,Nosy Varika,MG,2022-02-15 22:56:41,-20.5833,48.5333,74.46,91,94,3.38
465,Haines Junction,CA,2022-02-15 22:56:41,60.7522,-137.5108,31.95,47,94,0.0
466,Tandil,AR,2022-02-15 22:56:41,-37.3217,-59.1332,74.41,59,0,6.06
467,Pskov,RU,2022-02-15 22:56:42,57.8136,28.3496,33.71,93,100,8.95
468,Gizo,SB,2022-02-15 22:56:42,-8.103,156.8419,81.34,77,98,4.9
469,Bairiki,KI,2022-02-15 22:56:42,1.3292,172.9752,86.0,66,20,10.36
470,Bismarck,US,2022-02-15 22:55:25,46.8083,-100.7837,27.46,67,100,11.5
471,Jian,CN,2022-02-15 22:56:43,27.1172,114.9793,47.91,85,100,3.8
472,Luderitz,NA,2022-02-15 22:56:43,-26.6481,15.1594,67.75,84,0,11.12
473,Birao,CF,2022-02-15 22:56:43,10.2849,22.7882,70.79,13,84,6.44
474,Guarapari,BR,2022-02-15 22:56:44,-20.6667,-40.4975,73.89,95,100,1.61
475,Oistins,BB,2022-02-15 22:56:44,13.0667,-59.5333,78.89,73,40,20.71
476,Dingle,PH,2022-02-15 22:56:44,10.9995,122.6711,72.86,86,100,6.8
477,Vilyuysk,RU,2022-02-15 22:56:45,63.7553,121.6247,-35.45,100,30,3.96
478,Port Hardy,CA,2022-02-15 22:56:45,50.6996,-127.4199,48.38,66,75,11.5
479,Adre,TD,2022-02-15 22:56:45,13.4667,22.2,68.32,11,34,14.07
480,Sainte-Suzanne,RE,2022-02-15 22:56:45,-20.9061,55.6089,78.98,73,0,12.66
481,Minna,NG,2022-02-15 22:56:46,9.6139,6.5569,83.16,13,7,7.72
482,Benjamin Constant,BR,2022-02-15 22:56:46,-4.3831,-70.0311,87.93,70,20,2.3
483,Moberly,US,2022-02-15 22:56:46,39.4184,-92.4382,63.82,27,0,10.36
484,Zhezkazgan,KZ,2022-02-15 22:56:47,47.8043,67.7144,-10.79,100,73,3.56
485,Lusambo,CD,2022-02-15 22:56:47,-4.9667,23.45,70.39,98,100,2.39
486,De Aar,ZA,2022-02-15 22:56:48,-30.6497,24.0123,72.14,54,100,6.42
487,Clara,IE,2022-02-15 22:56:48,53.3425,-7.6139,52.88,95,100,21.43
488,Byron Bay,AU,2022-02-15 22:51:57,-28.65,153.6167,75.06,62,76,9.33
489,Morondava,MG,2022-02-15 22:56:49,-20.2833,44.2833,80.08,77,80,3.44
490,Puerto Ayacucho,VE,2022-02-15 22:56:49,5.6639,-67.6236,91.18,40,81,5.12
491,Itacare,BR,2022-02-15 22:56:49,-14.2775,-38.9967,82.29,85,23,6.33
492,Sechura,PE,2022-02-15 22:56:50,-5.5569,-80.8222,80.13,58,20,17.87
493,Kysyl-Syr,RU,2022-02-15 22:56:50,63.8986,122.7617,-37.84,100,49,3.6
494,Shimoda,JP,2022-02-15 22:56:50,34.6667,138.95,45.1,61,4,26.69
495,Manica,FR,2022-02-15 22:56:51,49.0,-1.1667,51.21,96,100,16.02
496,Owando,CG,2022-02-15 22:56:51,-0.4819,15.8999,78.08,54,83,2.17
497,Tura,IN,2022-02-15 22:56:51,25.5198,90.2201,55.87,52,0,2.28
498,Albury,AU,2022-02-15 22:56:52,-36.0833,146.9167,85.32,91,78,4.61
499,Lakhtar,IN,2022-02-15 22:56:52,22.85,71.7833,66.88,32,0,7.72
500,Yumen,CN,2022-02-15 22:56:53,40.2833,97.2,27.21,43,100,16.06
501,Dawlatabad,AF,2022-02-15 22:56:53,36.4141,64.9053,35.65,48,9,2.91
502,Ambon,ID,2022-02-15 22:53:48,-3.6954,128.1814,75.34,94,40,6.91
503,Berlevag,NO,2022-02-15 22:56:54,70.8578,29.0864,31.08,67,100,19.95
504,Naze,JP,2022-02-15 22:53:19,28.3667,129.4833,52.72,66,82,14.92
505,Zhanaozen,KZ,2022-02-15 22:57:54,43.3,52.8,30.02,46,1,7.65
506,Moindou,NC,2022-02-15 22:57:55,-21.6924,165.677,84.15,74,39,5.61
507,Lucea,JM,2022-02-15 22:57:55,18.451,-78.1736,82.26,72,13,13.58
508,Nalut,LY,2022-02-15 22:57:55,30.3333,10.85,50.36,79,98,9.8
509,Ixtapa,MX,2022-02-15 22:57:56,20.7,-105.2,85.28,36,0,6.13
510,Show Low,US,2022-02-15 22:56:32,34.2542,-110.0298,59.68,13,0,31.07
511,Arvin,US,2022-02-15 22:54:30,35.2091,-118.8284,54.61,80,90,10.8
512,Albanel,CA,2022-02-15 22:57:56,48.8832,-72.4487,3.34,55,86,10.36
513,Vila Velha,BR,2022-02-15 22:57:57,-20.3297,-40.2925,73.94,97,75,2.3
514,Mawlaik,MM,2022-02-15 22:57:57,23.6333,94.4167,51.98,60,0,1.1
515,Novyye Burasy,RU,2022-02-15 22:57:57,52.1324,46.0714,4.28,95,62,5.95
516,Kloulklubed,PW,2022-02-15 22:57:58,7.0419,134.2556,79.3,82,100,17.09
517,Puerto Escondido,MX,2022-02-15 22:57:58,15.85,-97.0667,82.72,61,3,5.5
518,Ipora,BR,2022-02-15 22:57:58,-16.4419,-51.1178,73.99,87,86,1.34
519,Homer,US,2022-02-15 22:57:59,59.6425,-151.5483,35.8,87,100,4.0
520,Maragogi,BR,2022-02-15 22:53:15,-9.0122,-35.2225,79.45,74,0,8.97
521,Shimanovsk,RU,2022-02-15 22:57:59,52.0,127.7,-4.81,92,86,5.44
522,Kargasok,RU,2022-02-15 22:58:00,59.0556,80.8572,-3.91,97,100,7.05
523,Enshi,CN,2022-02-15 22:58:00,30.3,109.4833,42.89,83,96,1.3
524,Sorong,ID,2022-02-15 22:58:00,-0.8833,131.25,79.65,82,100,0.49
525,Gbadolite,CD,2022-02-15 22:55:08,4.2833,21.0167,76.01,20,91,0.65
526,Buraydah,SA,2022-02-15 22:58:01,26.326,43.975,55.85,19,0,8.99
527,Tabas,IR,2022-02-15 22:58:01,33.5959,56.9244,48.61,40,0,3.96
528,Vyartsilya,RU,2022-02-15 22:58:02,62.1764,30.693,32.58,98,100,9.51
529,Dryden,CA,2022-02-15 22:58:02,49.7833,-92.7503,10.69,85,100,10.36
530,Staryy Nadym,RU,2022-02-15 22:58:03,65.6118,72.6842,-14.31,100,82,9.37
531,Waddan,LY,2022-02-15 22:58:03,29.1614,16.139,58.14,31,100,9.82
532,Damietta,EG,2022-02-15 22:58:04,31.4165,31.8133,58.89,59,30,10.87
533,Chumikan,RU,2022-02-15 22:58:04,54.7183,135.315,-9.49,90,95,7.16
534,Baicheng,CN,2022-02-15 22:58:04,45.6167,122.8167,3.85,94,99,8.03
535,Flin Flon,CA,2022-02-15 22:58:05,54.7682,-101.865,6.64,78,100,9.22
536,Nizwa,OM,2022-02-15 22:58:05,22.9333,57.5333,62.2,73,0,2.37
537,Magadan,RU,2022-02-15 22:58:05,59.5667,150.8,-1.08,74,91,11.43
538,George,ZA,2022-02-15 22:58:06,-33.963,22.4617,67.55,100,75,10.36
539,Ambilobe,MG,2022-02-15 22:58:06,-13.2,49.05,74.41,96,99,1.5
540,Sembe,CG,2022-02-15 22:58:06,1.6481,14.5806,80.04,35,96,0.74
541,Sao Joaquim,BR,2022-02-15 22:54:01,-28.2939,-49.9317,55.09,81,1,4.63
542,Ankazoabo,MG,2022-02-15 22:58:07,-22.2833,44.5167,73.22,84,85,5.14
543,Changji,CN,2022-02-15 22:58:07,44.0167,87.3167,20.19,93,100,4.47
544,Keti Bandar,PK,2022-02-15 22:58:08,24.1447,67.4497,70.12,72,0,11.12
545,Toamasina,MG,2022-02-15 22:58:08,-18.1667,49.3833,73.4,100,75,4.61
546,Bandarbeyla,SO,2022-02-15 22:58:08,9.4942,50.8122,74.21,59,0,14.0
547,Yar-Sale,RU,2022-02-15 22:59:09,66.8333,70.8333,-15.95,99,29,10.4
548,Brewster,US,2022-02-15 22:59:09,41.3973,-73.6171,28.24,51,79,2.93
549,Martinez,US,2022-02-15 22:59:09,38.0194,-122.1341,65.55,31,0,3.0
550,Cordoba,AR,2022-02-15 22:55:50,-31.4135,-64.1811,85.05,51,0,6.91
551,Wanning,CN,2022-02-15 22:59:10,18.8003,110.3967,69.46,91,100,8.16
552,Gold Coast,AU,2022-02-15 22:57:21,-28.0,153.4333,80.24,84,74,4.0
553,Nyurba,RU,2022-02-15 22:59:10,63.2842,118.3319,-29.85,100,95,3.2
554,Klaksvik,FO,2022-02-15 22:59:10,62.2266,-6.589,34.72,97,100,15.1
555,Kyzyl-Suu,KG,2022-02-15 22:59:11,42.3414,78.0056,17.74,83,100,7.54
556,Xunchang,CN,2022-02-15 22:59:11,28.4543,104.715,50.86,89,100,1.68
557,Itoman,JP,2022-02-15 22:59:11,26.1247,127.6694,62.62,67,75,13.8
558,The Valley,AI,2022-02-15 22:59:12,18.217,-63.0578,78.66,78,3,19.73
559,Turukhansk,RU,2022-02-15 22:59:12,65.8167,87.9833,-16.31,86,2,8.77
560,Hofn,IS,2022-02-15 22:59:12,64.2539,-15.2082,35.85,94,100,31.52
561,Veraval,IN,2022-02-15 22:59:13,20.9,70.3667,66.96,69,0,10.65
562,Balabac,PH,2022-02-15 22:59:13,7.9868,117.0645,79.68,80,15,6.49
563,Mlonggo,ID,2022-02-15 22:59:14,-6.5333,110.7,76.89,84,96,7.02
564,Teya,RU,2022-02-15 22:59:14,60.3778,92.6267,-21.35,100,46,2.46
565,Neepawa,CA,2022-02-15 22:59:14,50.2289,-99.4664,3.6,96,100,2.57
566,Lazarev,RU,2022-02-15 22:59:15,52.225,141.5131,-12.66,96,49,4.9
567,Malakal,SS,2022-02-15 22:59:15,9.5334,31.6605,79.54,16,16,6.64
